 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
53,76722,1,1,77,159,77,77,77.0,0.0,159,159,159.0,0.0,3076.040771,26.06814212,76722.0,0.0,76722,76722,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.03407106,13.03407106,77,159,104.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,156.5,77.0,159.0,20,0,0,0,0,0,0,1,77,1,159,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,60731,1,1,56,188,56,56,56.0,0.0,188,188,188.0,0.0,4017.717475,32.93211045,60731.0,0.0,60731,60731,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,28,16.46605523,16.46605523,56,188,100.0,76.21023553,5808.0,0,0,0,0,0,0,0,0,1,150.0,56.0,188.0,28,0,0,0,0,0,0,1,56,1,188,-1,-1,0,28,0.0,0.0,0,0,0.0,0.0,0,0
49634,999846,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12.00184828,2.000308047,999846.0,0.0,999846,999846,999846,999846.0,0.0,999846,999846,0,0.0,0.0,0,0,0,0,0,0,40,0,2.000308047,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4733,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,96652,1,1,55,129,55,55,55.0,0.0,129,129,129.0,0.0,1903.737119,20.69279477,96652.0,0.0,96652,96652,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.34639738,10.34639738,55,129,79.66666667,42.72391992,1825.333333,0,0,0,0,0,0,0,0,1,119.5,55.0,129.0,20,0,0,0,0,0,0,1,55,1,129,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,102595261,2,2,108,402,63,45,54.0,12.72792206,279,123,201.0,110.3086579,4.970989839,0.038988156,34200000.0,59200000.0,102000000,437,102000000,102000000.0,0.0,102000000,102000000,103000000,103000000.0,0.0,103000000,103000000,0,0,0,0,52,40,0.019494078,0.019494078,45,279,114.6,96.52357225,9316.8,0,0,0,0,0,0,0,0,1,143.25,54.0,201.0,52,0,0,0,0,0,0,2,108,2,402,-1,-1,1,20,437.0,0.0,437,437,102000000.0,0.0,102000000,102000000
80,714055,3,4,432,2278,426,0,144.0,244.2375892,2266,0,569.5,1131.003537,3795.225858,9.803166423,119009.1667,208172.4257,534489,5,623767,311883.5,314811.7172,534489,89278,624885,208295.0,360179.2604,624194,5,0,0,0,0,72,92,4.201357038,5.601809384,0,2266,338.75,792.6742711,628332.5,0,0,0,1,0,0,0,0,1,387.1428571,144.0,569.5,72,0,0,0,0,0,0,3,432,4,2278,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,726488,3,5,433,2279,427,0,144.3333333,244.8148961,1460,0,455.8,660.3318863,3733.027937,11.01188182,103784.0,199653.3251,546322,1,635721,317860.5,323093.3518,546322,89399,637106,159276.5,318076.4009,636391,1,0,0,0,0,72,112,4.129455683,6.882426138,0,1460,301.3333333,518.1782994,268508.75,0,0,0,1,0,0,0,0,1,339.0,144.3333333,455.8,72,0,0,0,0,0,0,3,433,5,2279,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,169,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,1301775.148,23668.63905,56.33333333,56.95904962,117,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,11834.31953,11834.31953,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,40,0,0,0,0,0,0,2,94,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,68245,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,175.8370577,29.30617628,68245.0,0.0,68245,68245,68245,68245.0,0.0,68245,68245,0,0.0,0.0,0,0,0,0,0,0,40,0,29.30617628,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,80903,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,148.3257728,24.72096214,80903.0,0.0,80903,80903,80903,80903.0,0.0,80903,80903,0,0.0,0.0,0,0,0,0,0,0,40,0,24.72096214,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,195631,3,5,431,2277,425,0,143.6666667,243.6602826,1460,0,455.4,660.0665118,13842.38694,40.89331445,27947.28571,38839.0307,82619,1,112263,56131.5,37724.85388,82807,29456,113012,28253.0,56000.26384,112252,1,0,0,0,0,72,112,15.33499292,25.55832153,0,1460,300.8888889,517.8743681,268193.8611,0,0,0,1,0,0,0,0,1,338.5,143.6666667,455.4,72,0,0,0,0,0,0,3,431,5,2277,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0
443,1093181,6,8,341,4527,197,0,56.83333333,84.15798635,1460,0,565.875,701.1921354,4453.059466,12.80666239,84090.84615,247747.9725,904003,1,189177,37835.4,47573.67978,121161,5428,1069992,152856.0,374318.3816,1001105,1,0,0,0,0,132,172,5.488569596,7.318092795,0,1460,324.5333333,565.582742,319883.8381,0,0,0,1,0,0,0,0,1,347.7142857,56.83333333,565.875,132,0,0,0,0,0,0,6,341,8,4527,8192,123,5,20,0.0,0.0,0,0,0.0,0.0,0,0
443,13353,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,898.6744552,149.7790759,13353.0,0.0,13353,13353,13353,13353.0,0.0,13353,13353,0,0.0,0.0,0,0,0,0,0,0,40,0,149.7790759,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,36000,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,333.3333333,55.55555556,36000.0,0.0,36000,36000,36000,36000.0,0.0,36000,36000,0,0.0,0.0,0,0,0,0,0,0,40,0,55.55555556,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,161344,10,10,545,4225,188,0,54.5,69.9845221,1430,0,422.5,600.3034881,29564.16105,123.9587465,8491.789474,13436.62027,49366,1,161344,17927.11111,16984.93602,49368,1,128326,14258.44444,24502.71551,71330,4,0,0,0,0,212,212,61.97937326,61.97937326,0,1430,227.1428571,448.2550932,200932.6286,0,0,0,1,0,0,0,0,1,238.5,54.5,422.5,212,0,0,0,0,0,0,10,545,10,4225,8192,351,9,20,0.0,0.0,0,0,0.0,0.0,0,0
443,224316,11,10,568,4208,205,0,51.63636364,71.53359033,1430,0,420.8,596.8126079,21291.3925,93.61793185,11215.8,17104.4402,58290,1,224316,22431.6,18774.15655,58290,3,162642,18071.33333,32675.69973,96018,1,0,0,0,0,232,212,49.0379643,44.57996755,0,1430,217.0909091,437.5292,191431.8009,0,0,0,1,0,0,0,0,0,227.4285714,51.63636364,420.8,232,0,0,0,0,0,0,11,568,10,4208,8192,351,10,20,0.0,0.0,0,0,0.0,0.0,0,0
443,1391347,9,11,1858,7332,1505,0,206.4444444,491.9751292,1460,0,666.5454545,709.9897695,6605.110012,14.37455933,73228.78947,229010.6714,999932,3,1391340,173917.5,339803.4654,999932,5437,1367945,136794.5,316656.0656,999971,3,0,0,0,0,192,232,6.468551698,7.906007631,0,1505,437.6190476,641.3320884,411306.8476,0,0,0,1,0,0,0,0,1,459.5,206.4444444,666.5454545,192,0,0,0,0,0,0,9,1858,11,7332,8192,146,8,20,0.0,0.0,0,0,0.0,0.0,0,0
443,1127107,8,10,1194,6294,848,0,149.25,291.62978,1460,0,629.4,649.9434505,6643.557355,15.9700898,66300.41176,240814.8372,1000167,49,126686,18098.0,12173.94565,35718,244,1103520,122613.3333,329511.8433,1000250,49,0,0,0,0,172,212,7.097817687,8.872272109,0,1460,394.1052632,557.0638199,310320.0994,0,0,0,1,0,0,0,0,1,416.0,149.25,629.4,172,0,0,0,0,0,0,8,1194,10,6294,8192,34,7,20,0.0,0.0,0,0,0.0,0.0,0,0
443,63236543,87,92,2032,113584,569,0,23.35632184,70.1292788,2920,0,1234.608696,587.6669266,1828.309938,2.83064177,355261.4775,4422109.354,59000000,0,63200000,735308.6395,6359077.264,59000000,0,63200000,694739.4066,6184074.579,59000000,1,0,0,0,0,1760,1852,1.375786782,1.454854988,0,2920,642.3111111,739.423906,546747.7127,0,0,0,1,0,0,0,0,1,645.8994413,23.35632184,1234.608696,1760,0,0,0,0,0,0,87,2032,92,113584,29200,33,86,20,4262170.0,0.0,4262170,4262170,59000000.0,0.0,59000000,59000000
443,64292013,591,1238,6895,2175470,335,0,11.66666667,28.35320008,4380,0,1757.245557,681.3147624,33944.57411,28.44832374,35170.68545,1368452.311,58400000,0,64300000,108969.5136,2408472.532,58400000,1,64300000,51961.85449,1664025.968,58400000,1,0,0,0,0,11852,24772,9.192432659,19.25589109,0,4380,1192.54918,990.6658229,981418.7726,0,0,0,1,0,0,0,0,2,1193.201203,11.66666667,1757.245557,11852,0,0,0,0,0,0,591,6895,1238,2175470,29200,35,589,20,5859549.0,0.0,5859549,5859549,58400000.0,0.0,58400000,58400000
53,64380,1,1,50,106,50,50,50.0,0.0,106,106,106.0,0.0,2423.112768,31.06554831,64380.0,0.0,64380,64380,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15.53277415,15.53277415,50,106,68.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,103.0,50.0,106.0,32,0,0,0,0,0,0,1,50,1,106,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,62393532,17,17,1868,5447,739,0,109.8823529,189.0125268,1460,0,320.4117647,483.7897347,117.2397165,0.544928279,1890713.091,10200000.0,58800000,4,62400000,3899595.75,14700000.0,58800000,60,62400000,3898639.313,14700000.0,58900000,4,0,0,0,0,360,352,0.272464139,0.272464139,0,1460,209.0,373.3063716,139357.6471,0,0,0,1,0,0,0,0,1,215.1470588,109.8823529,320.4117647,360,0,0,0,0,0,0,17,1868,17,5447,29200,35,16,20,3503884.0,0.0,3503884,3503884,58800000.0,0.0,58800000,58800000
123,67016607,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.864961516,0.059686698,22300000.0,38700000.0,67000000,16652,67000000,67000000.0,0.0,67000000,67000000,67000000,67000000.0,0.0,67000000,67000000,0,0,0,0,40,40,0.029843349,0.029843349,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16782.0,0.0,16782,16782,67000000.0,0.0,67000000,67000000
443,482815,12,9,1693,6352,869,0,141.0833333,258.3733938,1460,0,705.7777778,722.3598095,16662.69689,43.49492041,24140.75,38735.37139,92696,17,390944,35540.36364,43361.12815,92696,48,395869,49483.625,52628.11405,124272,185,0,0,0,0,252,192,24.85424024,18.64068018,0,1460,365.6818182,564.3706471,318514.2273,0,0,0,1,0,0,0,0,0,383.0952381,141.0833333,705.7777778,252,0,0,0,0,0,0,12,1693,9,6352,65535,507,11,20,0.0,0.0,0,0,0.0,0.0,0,0
443,97,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,123711.3402,20618.5567,97.0,0.0,97,97,97,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0,0,0,40,0,20618.5567,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,1022,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,60376830,9,8,3580,4248,2949,0,397.7777778,961.5181717,1460,0,531.0,640.5785332,129.6523849,0.281564965,3773551.875,15000000.0,59900000,3,60400000,7547103.75,21200000.0,59900000,1006,306066,43723.71429,55465.06936,126102,3,0,0,0,0,192,172,0.149063805,0.13250116,0,2949,434.8888889,787.5481602,620232.1046,0,0,0,1,0,0,0,0,0,460.4705882,397.7777778,531.0,192,0,0,0,0,0,0,9,3580,8,4248,8192,513,8,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5810462,8,6,374,4875,193,0,46.75,72.45244746,1689,2,812.5,802.6939018,903.3705065,2.40944696,446958.6154,1547782.084,5597556,30,5810462,830066.0,2102700.249,5597556,47,88691,17738.2,22405.47477,49414,76,0,0,0,0,172,124,1.376826834,1.032620126,0,1689,349.9333333,621.0564118,385711.0667,0,0,0,1,0,0,0,0,0,374.9285714,46.75,812.5,172,0,0,0,0,0,0,8,374,6,4875,8192,30016,7,20,212859.0,0.0,212859,212859,5597556.0,0.0,5597556,5597556
443,5810512,9,5,380,4873,193,0,42.22222222,69.12086837,2920,0,974.6,1293.879361,904.0511404,2.409426226,446962.4615,1536365.425,5558784,3,5810512,726314.0,1953421.436,5558784,3,82997,20749.25,23298.29335,47480,196,0,0,0,0,192,112,1.54891686,0.860509366,0,2920,350.2,830.6789994,690027.6,0,0,0,1,0,0,0,0,0,375.2142857,42.22222222,974.6,192,0,0,0,0,0,0,9,380,5,4873,8192,55,8,20,251725.0,0.0,251725,251725,5558784.0,0.0,5558784,5558784
443,116977518,16,17,905,5542,230,0,56.5625,75.44266587,1430,0,326.0,502.0698408,55.11315431,0.28210549,3655547.438,14300000.0,58100000,1,117000000,7798501.2,20400000.0,58200000,49,117000000,7296371.063,19900000.0,58300000,1,0,0,0,0,332,352,0.136778419,0.14532707,0,1430,189.6176471,379.5522094,144059.8797,0,0,0,1,0,0,0,0,1,195.3636364,56.5625,326.0,332,0,0,0,0,0,0,16,905,17,5542,8192,360,15,20,279660.0,66223.37849,326487,232833,58100000.0,8050.410704,58100000,58100000
443,65249684,14,16,719,6680,340,0,51.35714286,100.827047,1576,0,417.5,638.045035,113.3951852,0.459772342,2249989.103,4122047.311,10000000,4,60600000,4663175.0,5199254.834,10100000,202,65200000,4346047.733,4972433.673,10100000,4,0,0,0,0,292,404,0.214560426,0.245211916,0,1576,238.6774194,493.2387108,243284.4258,0,0,0,1,0,0,0,0,1,246.6333333,51.35714286,417.5,292,0,0,0,0,0,0,14,719,16,6680,8192,239,13,20,90174.0,88067.87665,269934,53591,10000000.0,27267.93145,10000000,9979293
443,152,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,78947.36842,13157.89474,152.0,0.0,152,152,152,152.0,0.0,152,152,0,0.0,0.0,0,0,0,0,0,0,40,0,13157.89474,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,257,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,65476572,18,16,1313,7535,488,0,72.94444444,149.340697,1576,0,470.9375,640.3108067,135.1323035,0.519269702,1984138.545,3924451.817,10000000,23,65500000,3851563.059,4852062.252,10100000,179,65400000,4361164.333,4961064.034,10100000,49,0,0,0,0,372,404,0.274907489,0.244362212,0,1576,252.8,483.1462329,233430.2824,0,0,0,1,0,0,0,0,0,260.2352941,72.94444444,470.9375,372,0,0,0,0,0,0,18,1313,16,7535,8192,247,17,20,129530.6667,180379.3124,497723,54766,10000000.0,27539.39278,10000000,9986408
443,5319827,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,145.6814291,1.879760376,591091.8889,1697645.227,5117392,3,5319827,1063965.4,2318942.584,5212121,3,165228,55076.0,49124.33698,95134,266,0,0,0,0,132,92,1.127856225,0.75190415,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,202432.0,0.0,202432,202432,5117392.0,0.0,5117392,5117392
443,5319920,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,145.6788824,1.879727515,591102.2222,1700758.448,5125921,4,5319920,1063984.0,2314542.577,5204244,46,154808,51602.66667,45326.26667,84995,4,0,0,0,0,132,92,1.127836509,0.751891006,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,193953.0,0.0,193953,193953,5125921.0,0.0,5125921,5125921
49634,303,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,161716.1716,13201.32013,101.0,70.37755324,180,45,303,151.5,150.6137444,258,45,0,0.0,0.0,0,0,0,0,0,0,60,20,9900.990099,3300.330033,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,946,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
49635,502,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,97609.56175,7968.12749,167.3333333,278.5827226,489,4,502,251.0,349.3107499,498,4,0,0.0,0.0,0,0,0,0,0,0,60,20,5976.095618,1992.031873,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,946,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
443,116911800,17,15,1155,5341,418,0,67.94117647,107.4159384,1430,0,356.0666667,542.7219055,55.56325367,0.273710609,3771348.387,14500000.0,58100000,1,117000000,7306987.5,19800000.0,58200000,4,117000000,8333951.571,21200000.0,58300000,1,0,0,0,0,352,312,0.145408761,0.128301848,0,1430,196.8484848,395.6705638,156555.1951,0,0,0,1,0,0,0,0,0,203.0,67.94117647,356.0666667,352,0,0,0,0,0,0,17,1155,15,5341,8192,360,16,20,214158.5,26446.50072,232859,195458,58100000.0,34525.9028,58100000,58100000
443,117497259,19,24,970,19911,280,0,51.05263158,78.68818469,2860,0,829.625,789.9011943,177.714784,0.365965984,2797553.786,12600000.0,58600000,2,117000000,6527625.5,18900000.0,58700000,4,117000000,5098131.826,16900000.0,58700000,2,0,0,0,0,392,492,0.1617059,0.204260084,0,2860,474.5681818,700.844819,491183.4604,0,0,0,1,0,0,0,0,1,485.6046512,51.05263158,829.625,392,0,0,0,0,0,0,19,970,24,19911,8192,360,18,20,268736.5,49379.38785,303653,233820,58400000.0,372702.5493,58600000,58100000
443,119409409,469,625,7838,1250024,422,0,16.71215352,37.56481978,4380,0,2000.0384,871.6729265,10534.02752,9.161757094,109249.2306,2486744.459,58200000,0,119000000,255148.3098,3797741.115,58200000,3,119000000,191002.5128,3298105.21,58400000,1,0,0,0,0,9428,12512,3.92766369,5.234093404,0,4380,1148.73242,1182.622607,1398596.231,0,0,0,1,0,0,0,0,1,1149.78245,16.71215352,2000.0384,9428,0,0,0,0,0,0,469,7838,625,1250024,8192,1214,465,20,1414139.0,1684809.185,2605479,222799,58200000.0,67298.18079,58200000,58100000
443,117539082,18,21,941,17109,266,0,52.27777778,79.87475899,1917,0,814.7142857,725.2121168,153.5659433,0.331804531,3093133.737,13200000.0,58700000,-1,118000000,6914063.647,19400000.0,58800000,4,117000000,5864986.25,18000000.0,58800000,2,0,0,0,0,372,432,0.153140553,0.178663978,0,1917,451.25,649.8557927,422312.5513,0,0,0,1,0,0,0,0,1,462.8205128,52.27777778,814.7142857,372,0,0,0,0,0,0,18,941,21,17109,8192,1013,17,20,202988.5,29356.95223,223747,182230,58400000.0,447974.0662,58700000,58100000
443,117739431,48,63,1554,74745,200,0,32.375,53.29948505,3218,0,1186.428571,1043.060876,648.0326884,0.942759779,1070358.464,7783840.373,58100000,1,118000000,2505094.277,11800000.0,58100000,48,118000000,1895494.274,10400000.0,58300000,1,0,0,0,0,972,1272,0.407679905,0.535079875,0,3218,681.2410714,969.5356578,939999.3918,0,0,0,1,0,0,0,0,1,687.3783784,32.375,1186.428571,972,0,0,0,0,0,0,48,1554,63,74745,8192,292,47,20,755023.0,752757.595,1287303,222743,58000000.0,148329.0824,58100000,57900000
443,114383641,23,21,1844,5334,550,0,80.17391304,169.181627,1460,0,254.0,461.3367534,62.75372892,0.384670392,2660084.674,4397642.188,10200000,12,114000000,5198525.364,4999237.418,10200000,90,114000000,5718427.6,5065640.985,11100000,49,0,0,0,0,480,432,0.201077705,0.183592687,0,1460,159.5111111,345.2282264,119182.5283,0,0,0,1,0,0,0,0,0,163.1363636,80.17391304,254.0,480,0,0,0,0,0,0,23,1844,21,5334,29200,33,22,20,361599.2727,827175.6983,2679496,15014,10000000.0,508249.9512,10200000,8519965
443,5499256,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,140.9281546,1.818427802,611028.4444,1784776.394,5370128,1,5499256,1099851.2,2422626.829,5433530,1,105037,35012.33333,34572.88481,69180,48,0,0,0,0,132,92,1.091056681,0.727371121,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,129127.0,0.0,129127,129127,5370128.0,0.0,5370128,5370128
80,5462866,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.196649158,0.732216386,1820955.333,3082072.978,5379502,52,5462866,2731433.0,3744935.094,5379502,83364,0,0.0,0.0,0,0,0,0,0,0,72,32,0.54916229,0.183054097,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5462811,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.196671274,0.732223758,1820937.0,3121707.888,5425511,80,5462811,2731405.5,3810040.537,5425511,37300,0,0.0,0.0,0,0,0,0,0,0,72,32,0.549167819,0.18305594,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5954218,9,6,383,5450,196,0,42.55555556,69.94124518,2920,0,908.3333333,1133.474246,979.6416591,2.519222507,425301.2857,1536677.665,5763498,3,5954218,744277.25,2028507.167,5763498,3,64411,12882.2,15403.82559,30067,52,0,0,0,0,192,132,1.511533504,1.007689003,0,2920,364.5625,787.5352241,620211.7292,0,0,0,1,0,0,0,0,0,388.8666667,42.55555556,908.3333333,192,0,0,0,0,0,0,9,383,6,5450,8192,31,8,20,190717.0,0.0,190717,190717,5763498.0,0.0,5763498,5763498
443,5258135,9,7,385,5067,198,0,42.77777778,70.49074013,2084,0,723.8571429,907.4823099,1036.869536,3.042903995,350542.3333,1248952.642,4863714,13,5258135,657266.875,1700524.465,4863714,48,234094,39015.66667,44839.64429,103592,59,0,0,0,0,192,148,1.711633497,1.331270498,0,2084,320.7058824,657.4886657,432291.3456,0,0,0,1,0,0,0,0,0,340.75,42.77777778,723.8571429,192,0,0,0,0,0,0,9,385,7,5067,8192,440,8,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5699982,8,6,375,4134,194,0,46.875,72.74110157,1460,0,689.0,742.4499983,791.0551296,2.456148107,438460.1538,1491581.667,5401926,3,5699982,814283.1429,2023249.853,5401926,3,198262,39652.4,56859.35265,127805,49,0,0,0,0,172,132,1.403513204,1.052634903,0,1460,300.6,554.4429379,307406.9714,0,0,0,1,0,0,0,0,0,322.0714286,46.875,689.0,172,0,0,0,0,0,0,8,375,6,4134,8192,110,7,20,298053.0,0.0,298053,298053,5401926.0,0.0,5401926,5401926
49662,2,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,21500000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,60,0,1500000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,946,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
49654,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,117136255,15,14,1017,6938,356,0,67.8,102.1750599,2363,0,495.5714286,773.7327818,67.91236411,0.247574929,4183437.679,15300000.0,58300000,1,117000000,8366875.357,21100000.0,58300000,49,117000000,8991280.385,21900000.0,58300000,1,0,0,0,0,312,292,0.128055998,0.119518931,0,2363,265.1666667,567.1037783,321606.6954,0,0,0,1,0,0,0,0,0,274.3103448,67.8,495.5714286,312,0,0,0,0,0,0,15,1017,14,6938,8192,118,14,20,251638.0,11432.50244,259722,243554,58200000.0,124613.428,58300000,58100000
443,117573091,23,27,988,25758,201,0,42.95652174,65.75538572,2820,0,954.0,910.0703692,227.4840252,0.425267377,2399450.837,11700000.0,58700000,2,118000000,5344231.409,17200000.0,58700000,48,118000000,4520618.769,15900000.0,58700000,2,0,0,0,0,496,552,0.195622993,0.229644384,0,2820,524.4313725,802.7226733,644363.6902,0,0,0,1,0,0,0,0,1,534.92,42.95652174,954.0,496,0,0,0,0,0,0,23,988,27,25758,8192,123,20,20,274592.5,196436.3851,413494,135691,58400000.0,331495.9017,58700000,58200000
443,117331910,17,18,925,5117,279,0,54.41176471,82.95635812,2920,0,284.2777778,697.3332232,51.49494285,0.298299073,3450938.529,13900000.0,58200000,1,117000000,7333244.375,19800000.0,58300000,4,117000000,6896697.706,19300000.0,58300000,1,0,0,0,0,376,372,0.144888121,0.153410952,0,2920,167.8333333,503.3513683,253362.6,0,0,0,1,0,0,0,0,1,172.6285714,54.41176471,284.2777778,376,0,0,0,0,0,0,17,925,18,5117,8192,127,14,20,395819.0,25906.97825,414138,377500,58100000.0,157644.5071,58200000,58000000
